Drug,Symptom,Count
prednisone,pancytopenia,1
prednisone,diffuse,1
prednisone,large,1
prednisone,b,1
prednisone,lymphoma,1
vincristine,aids,1
vincristine,pancytopenia,1
vincristine,diffuse,1
vincristine,large,1
vincristine,b,1
vincristine,cell,1
vincristine,lymphoma,1
cyclophosphamide,aids,1
cyclophosphamide,pancytopenia,1
cyclophosphamide,diffuse,1
r,large,1
r,b,1
r,-,1
r,cell,1
adefovir,infection,1
drug,(,1
drug,dress,1
drug,),1
linezolid,symptom,1
linezolid,systemic,1
linezolid,symptoms,1
linezolid,(,1
linezolid,dress,1
linezolid,),1
linezolid,syndrome,1
linezolid,pruritus,1
linezolid,macular,1
linezolid,facial,1
linezolid,edema,1
adefovir,b,1
adefovir,hepatitis,1
lamivudine,infection,1
epoch,pancytopenia,1
r,lymphoma,1
-,aids,1
-,diffuse,1
-,large,1
-,b,1
epoch,aids,1
epoch,diffuse,1
lamivudine,b,1
epoch,large,1
epoch,b,1
epoch,-,1
epoch,cell,1
epoch,lymphoma,1
lamivudine,hepatitis,1
prednisone,aids,1
etoposide,cell,1
cisplatinum,synovial,1
trimethoprim,toxic,1
trimethoprim,necrolysis,1
trimethoprim,sjs,1
trimethoprim,ten,1
trimethoprim,methicillin,1
trimethoprim,resistant,1
trimethoprim,staphylococcus,1
trimethoprim,aureus,1
trimethoprim,(,1
trimethoprim,ca,1
trimethoprim,mrsa,1
trimethoprim,),1
trimethoprim,infection,1
sulfamethoxazole,stevens,1
sulfamethoxazole,johnson,1
sulfamethoxazole,toxic,1
trimethoprim,epidermal,1
trimethoprim,johnson,1
etoposide,-,1
trimethoprim,stevens,1
cisplatinum,nephrotoxicity,1
cisplatinum,cardiotoxicity,1
adriamycin,synovial,1
adriamycin,sarcoma,1
adalimumab,jaundice,1
adalimumab,dyspnea,1
adalimumab,tachypnea,1
adalimumab,respiratory,1
adalimumab,failure,1
adalimumab,diaphragmatic,1
adalimumab,weakness,1
adalimumab,psoriasis,1
adalimumab,bilateral,1
adalimumab,phrenic,1
adalimumab,neuropathy,1
sulfamethoxazole,epidermal,1
sulfamethoxazole,necrolysis,1
sulfamethoxazole,sjs,1
sulfamethoxazole,ten,1
bevacizumab,ocular,1
bevacizumab,ischemic,1
bevacizumab,syndrome,1
avastin,vision,1
avastin,loss,1
avastin,ocular,1
avastin,ischemic,1
bevacizumab,change,1
bevacizumab,of,1
bevacizumab,consciousness,1
etoposide,aids,1
etoposide,pancytopenia,1
etoposide,diffuse,1
etoposide,large,1
etoposide,b,1
heparin,hemothorax,1
weight,hemothorax,1
molecular,hemothorax,1
sulfamethoxazole,mrsa,1
sulfamethoxazole,methicillin,1
sulfamethoxazole,resistant,1
sulfamethoxazole,staphylococcus,1
sulfamethoxazole,aureus,1
sulfamethoxazole,(,1
sulfamethoxazole,ca,1
sulfamethoxazole,),1
low,hemothorax,1
sulfamethoxazole,infection,1
dalteparin,acute,1
dalteparin,respiratory,1
dalteparin,distress,1
dalteparin,right,1
dalteparin,hemothorax,1
linezolid,eosinophilia,1
linezolid,hepatitis,1
mtx,epstein,1
kalimate,hematochezia,1
drug,td,1
clozapine,extrapyramidal,1
clozapine,symptoms,1
all,mononeuritis,1
-,mononeuritis,1
trans,mononeuritis,1
retinoic,mononeuritis,1
acid,mononeuritis,1
all,focal,1
all,vasculitis,1
-,vasculitis,1
trans,focal,1
trans,vasculitis,1
retinoic,focal,1
retinoic,vasculitis,1
antipsychotic,schizophrenic,1
sodium,necrosis,1
mtx,barr,1
sodium,colonic,1
quinolone,de,1
antibiotic,de,1
agent,de,1
calcium,mucosal,1
calcium,necrosis,1
calcium,uremic,1
polystryrene,mucosal,1
polystryrene,uremic,1
sulfonate,mucosal,1
sulfonate,uremic,1
kalimate,colonic,1
kalimate,mucosal,1
kalimate,uremic,1
kayexalate,colonic,1
kayexalate,necrosis,1
acid,focal,1
acid,vasculitis,1
pegylated,ocular,1
pegylated,complications,1
corticosteroids,kaposi,1
corticosteroids,sarcoma,1
corticosteroids,ks,1
rituximab,kaposi,1
rituximab,',1
rituximab,s,1
rituximab,sarcoma,1
rituximab,ks,1
mesylate,kaposi,1
mesylate,',1
mesylate,s,1
mesylate,sarcoma,1
imatinib,cutaneous,1
imatinib,lesions,1
cytosine,bulbar,1
atra,dysfunction,1
atra,cardiac,1
atra,cardiomyopathy,1
interferon,decrease,1
pegylated,decrease,1
pegylated,of,1
pegylated,visual,1
pegylated,acuity,1
interferon,ocular,1
interferon,complications,1
interferon,acuity,1
anthracycline,dysfunction,1
antineoplastic,hypersensitivity,1
ritodrine,acute,1
ritodrine,chest,1
ritodrine,pain,1
anthracycline,cardiomyopathy,1
anthracycline,cardiac,1
disopyramide,pointes,1
disopyramide,torsades,1
garenoxacin,hypokalemia,1
adalimumab,fulminant,1
oxymetalzoline,cardiovascular,1
oxymetalzoline,and,1
oxymetalzoline,neurological,1
oxymetalzoline,depression,1
methylprednisolon,toxic,1
methylprednisolon,liver,1
methylprednisolon,damage,1
natalizumab,pcnsl,1
dasatinib,effusion,1
dasatinib,effusions,1
dasatinib,lymphatic,1
dasatinib,network,1
dasatinib,disorder,1
carboplatin,peritoneal,1
platinum,peritoneal,1
oxymetazoline,syncope,1
oxymetazoline,rhinitis,1
decongestants,syncope,1
sorafenib,hyperkalemia,1
mtx,virus,1
mtx,associated,1
mtx,polymorphic,1
mtx,disorder,1
sorafenib,acute,1
sorafenib,failure,1
sorafenib,hyperuricemia,1
decongestants,rhinitis,1
sorafenib,tumor,1
sorafenib,lysis,1
sorafenib,syndrome,1
sorafenib,hepatocellular,1
nasal,rhinitis,1
nasal,syncope,1
platinum,carcinoma,1
tumour,cardiomyopathy,1
garenoxacin,pointes,1
tumour,crohn,1
thrombin,cerebral,1
thrombin,infarctions,1
sorafenib,cell,1
sorafenib,disease,1
disopyramide,cancer,1
disopyramide,hypertrophy,1
bicalutamide,hypokalemia,1
bicalutamide,arrhythmia,1
bicalutamide,hypertrophy,1
silodosin,hypokalemia,1
silodosin,arrhythmia,1
silodosin,cancer,1
silodosin,hypertrophy,1
drug,hypokalemia,1
garenoxacin,torsades,1
thrombin,hemorrhage,1
thrombin,vasospasm,1
amikacin,polyuria,1
amikacin,like,1
tumour,',1
tumour,s,1
tumour,disease,1
alpha,crohn,1
amikacin,bartter,1
amikacin,-,1
amikacin,syndrome,1
amikacin,alkalosis,1
drug,tubular,1
amikacin,tubular,1
amikacin,dysfunction,1
amikacin,hypokalemia,1
amikacin,hypomagnesemia,1
amikacin,metabolic,1
cisplatinum,sarcoma,1
chemotherapy,cardiotoxicity,1
cromoglycate,urticarial,1
inhibitor,interstitial,1
haloperidol,symptom,1
haloperidol,extrapyramidal,1
haloperidol,symptoms,1
drug,dysphagia,1
drug,obsessive,1
drug,nocturnal,1
drug,thoughts,1
drug,auditory,1
haloperidol,dysphagia,1
haloperidol,obsessive,1
haloperidol,nocturnal,1
haloperidol,thoughts,1
haloperidol,auditory,1
haloperidol,disturbances,1
methotrexate,iron,1
inhibitor,nephritis,1
kinase,nephritis,1
vancomycin,bacter,1
kinase,interstitial,1
vancomycin,peritonitis,1
triamcinolone,cushing,1
triamcinolone,syndrome,1
flunitrazepam,left,1
infliximab,reaction,1
infliximab,psoriatic,1
leflunomide,reaction,1
leflunomide,psoriatic,1
lenalidomide,multiple,1
lenalidomide,myeloma,1
lenalidomide,myelosuppression,1
lenalidomide,aa,1
amantadine,toxicity,1
tyrosine,interstitial,1
tyrosine,nephritis,1
methotrexate,deficiency,1
methotrexate,anemia,1
methotrexate,sprue,1
ifn,or,1
methotrexate,hyperkalemia,1
mtx,hyperkalemia,1
ethambutol,mferg,1
ethambutol,abnormalities,1
ethambutol,bitemporal,1
ethambutol,field,1
ethambutol,defects,1
ethambutol,damages,1
ethambutol,retina,1
ethambutol,acuity,1
tdf,renal,1
tdf,failure,1
tdf,rickets,1
tdf,nephrotoxicity,1
tdf,hiv,1
chlorambucil,dress,1
chlorambucil,failure,1
chlorambucil,renal,1
gemcitabine,adenocarcinoma,1
-,or,1
alpha,or,1
rituximab,hus,1
rituximab,uremic,1
rituximab,pancreatic,1
rituximab,adenocarcinoma,1
drug,lymphocytic,1
chlorambucil,hypereosinophilia,1
drug,leukaemia,1
chlorambucil,symptom,1
chlorambucil,drug,1
chlorambucil,eosinophilia,1
chlorambucil,skin,1
chlorambucil,fever,1
vancomycin,enterococcal,1
posaconazole,peritonitis,1
chemotherapy,nephrotoxicity,1
leflunomide,allergic,1
leflunomide,reactions,1
leflunomide,toxic,1
leflunomide,epidermal,1
leflunomide,necrolysis,1
etanercept,juvenile,1
etanercept,idiopathic,1
oxcarbazepine,symptoms,1
oxcarbazepine,rash,1
beta,supraventricular,1
beta,tachycardia,1
-,supraventricular,1
-,tachycardia,1
sympathomimetic,supraventricular,1
sympathomimetic,tachycardia,1
partusisten,supraventricular,1
leflunomide,skin,1
leflunomide,alopecia,1
posaconazole,enterococcal,1
leflunomide,hypertension,1
cromoglycate,rash,1
cromoglycate,bronchospasm,1
disodium,asthma,1
disodium,urticaria,1
cromoglycate,asthma,1
cromoglycate,urticaria,1
dscg,symptom,1
dscg,urticaria,1
propranolol,atrioventricular,1
propranolol,hypertrophic,1
propranolol,cardiomyopathy,1
olanzapine,hyperglycaemic,1
olanzapine,coma,1
leflunomide,diarrhea,1
leflunomide,nausea,1
partusisten,tachycardia,1
erlotinib,rosaceiform,1
erlotinib,eruption,1
methotrexate,anaphylactic,1
corticosteroid,fluctuation,1
mianserin,weight,1
mianserin,fluctuation,1
aripiprazole,weight,1
aripiprazole,fluctuation,1
heparin,hdas,1
low,venous,1
low,thromboembolism,1
molecular,venous,1
molecular,thromboembolism,1
weight,venous,1
weight,thromboembolism,1
heparin,venous,1
heparin,thromboembolism,1
posaconazole,bacter,1
corticosteroid,weight,1
adriamycin,tumor,1
adriamycin,',1
diltiazem,temperatures,1
methotrexate,/,1
methotrexate,anaphylactoid,1
methotrexate,reaction,1
drug,high,1
drug,temperatures,1
diltiazem,high,1
hydrochloride,fever,1
adriamycin,wilms,1
calcium,fever,1
channel,fever,1
blocker,fever,1
adriamycin,congestive,1
adriamycin,heart,1
adriamycin,failure,1
tdf,-,1
tdf,infected,1
piroxicam,ulcers,1
tetracycline,acute,1
drug,prostate,1
drug,carcinoma,1
leuprolide,polymyositis,1
leuprolide,carcinoma,1
acetate,polymyositis,1
lupron,polymyositis,1
lupron,prostate,1
lupron,carcinoma,1
leuprolide,symptom,1
leuprolide,cancer,1
acetate,symptom,1
drug,organic,1
drug,bipolar,1
drug,affective,1
drug,hiccups,1
tigecycline,symptom,1
sorafenib,milia,1
immunoglobulin,hiv,1
valproate,activity,1
divalproex,pleural,1
divalproex,effusion,1
sodium,eosinophilic,1
sodium,pleural,1
sodium,effusion,1
divalproex,seizure,1
divalproex,disorder,1
divalproex,dyspnea,1
sodium,seizure,1
sodium,disorder,1
depakote,seizure,1
depakote,disorder,1
depakote,dyspnea,1
depakote,effusion,1
flurbiprofen,acute,1
antipsychotic,organic,1
antipsychotic,bipolar,1
antipsychotic,affective,1
antipsychotic,disorder,1
ketamine,symptoms,1
analgesic,symptom,1
analgesic,urological,1
analgesic,symptoms,1
carbamazepine,agitation,1
carbamazepine,aggressive,1
carbamazepine,behavior,1
carbamazepine,bipolar,1
carbamazepine,disorder,1
cis,cardiomyopathy,1
cis,nephrotoxicity,1
-,nephrotoxicity,1
platinum,cardiomyopathy,1
platinum,nephrotoxicity,1
chemotherapy,synovial,1
ketamine,urological,1
ketamine,symptom,1
ketamine,tract,1
cisplatin,liver,1
antipsychotic,hiccups,1
aripiprazole,organic,1
aripiprazole,bipolar,1
aripiprazole,affective,1
aripiprazole,disorder,1
cisplatin,lysis,1
cisplatin,metastases,1
ketamine,urinary,1
cisplatin,melanoma,1
olanzapine,priapism,1
ketamine,pain,1
ketamine,damage,1
ketamine,to,1
ketamine,the,1
divalproex,eosinophilic,1
sunitinib,lymphopenia,1
sunitinib,syndrome,1
somatostatin,neuroendocrine,1
quinine,hus,1
renin,acute,1
renin,renal,1
renin,failure,1
renin,hyperkalemia,1
methylphenidate,chest,1
methylphenidate,pain,1
methylphenidate,left,1
methylphenidate,ventricular,1
methylphenidate,dysfunction,1
enoxaparin,symptom,1
methotrexate,reversible,1
methotrexate,status,1
methotrexate,epilepticus,1
cyclosporine,cips,1
bisphosphonate,base,1
bisphosphonate,skull,1
bisphosphonates,bronj,1
glycopyrrolate,of,1
immunoglobulin,-,1
immunoglobulin,infected,1
temsirolimus,glomerulopathy,1
etanercept,diabetes,1
insulin,psoriasis,1
glycopyrrolate,increase,1
glycopyrrolate,arterial,1
bisphosphonates,jaw,1
glycopyrrolate,blood,1
glycopyrrolate,pressure,1
bisphosphonate,bronj,1
bisphosphonates,osteonecrosis,1
bisphosphonates,of,1
bisphosphonates,the,1
somatostatin,hypoglycemia,1
somatostatin,tumor,1
sunitinib,foot,1
azathioprine,leukopenia,1
etoposide,lymphohistiocytosis,1
etoposide,saml,1
tranexamic,polymyoclonus,1
tranexamic,seizure,1
acid,polymyoclonus,1
sunitinib,pain,1
sunitinib,erythema,1
sunitinib,breast,1
sunitinib,enlargement,1
sunitinib,male,1
sunitinib,renal,1
sunitinib,cell,1
sunitinib,carcinoma,1
sunitinib,hand,1
sunitinib,-,1
etoposide,haemophagocytic,1
etoposide,myeloid,1
etoposide,acute,1
isoniazid,breast,1
azathioprine,crohn,1
aza,tpmt,1
aza,deficiency,1
aza,parvovirus,1
aza,b19,1
aza,infection,1
isoniazid,tissue,1
alemtuzumab,infections,1
isoniazid,enlargement,1
alemtuzumab,sepsis,1
alemtuzumab,chronic,1
alemtuzumab,lymphocytic,1
alemtuzumab,leukemia,1
alemtuzumab,opportunistic,1
interferon,tumor,1
ribavirin,edema,1
2a,infection,1
capecitabine,multifocal,1
recombinant,thyroid,1
vardenafil,paroxysmal,1
infliximab,with,1
infliximab,abscessus,1
senna,liver,1
senna,injury,1
senna,chronic,1
senna,constipation,1
azathioprine,diabetes,1
azathioprine,mellitus,1
azathioprine,exocrine,1
azathioprine,pancreatic,1
azathioprine,insufficiency,1
azathioprine,idiopathic,1
azathioprine,auto,1
sertraline,urinary,1
interferons,ms,1
fluoxetine,eye,1
interferons,toxicity,1
fluoxetine,during,1
fluoxetine,nrem,1
fluoxetine,rem,1
fluoxetine,behavior,1
dofetilide,qt,1
dofetilide,prolongation,1
dofetilide,pulmonary,1
dofetilide,edema,1
dofetilide,myocardial,1
srl,hepatoxicity,1
srl,hepatotoxicity,1
interferon,rrms,1
1a,rrms,1
interferon,nephrosis,1
interferons,renal,1
azathioprine,-,1
azathioprine,immune,1
azathioprine,haemolytic,1
azathioprine,anaemia,1
penicillin,chills,1
monoclonal,ards,1
antibodies,ards,1
rituximab,dyspnea,1
rituximab,hypoxemia,1
rituximab,pleuritic,1
rituximab,chest,1
rituximab,pain,1
rituximab,ards,1
bisphosphonate,symptom,1
bisphosphonate,renal,1
bisphosphonate,impairment,1
bisphosphonate,multiple,1
bisphosphonate,myeloma,1
gemcitabine,lung,1
penicillin,headache,1
penicillin,herxheimer,1
penicillin,jarisch,1
prednisone,auto,1
prednisone,diabetes,1
prednisone,mellitus,1
prednisone,exocrine,1
prednisone,pancreatic,1
prednisone,insufficiency,1
prednisone,idiopathic,1
prednisone,immune,1
g,neurosyphilis,1
prednisone,haemolytic,1
prednisone,anaemia,1
penicillin,jhr,1
penicillin,neurosyphilis,1
g,-,1
g,jhr,1
fluoxetine,movements,1
fluoxetine,prominent,1
melphalan,radiation,1
mofetil,lymphoma,1
mofetil,gravis,1
baclofen,prolonged,1
baclofen,autonomic,1
baclofen,instability,1
baclofen,infection,1
steroids,symptom,1
steroids,eosinophilia,1
captopril,congenital,1
captopril,heart,1
propofol,syndrome,1
propofol,acute,1
irbesartan,hypotensive,1
noradrenaline,angio,1
noradrenaline,-,1
noradrenaline,oedema,1
mofetil,myasthenia,1
mofetil,cns,1
chloramphenicol,myelotoxicity,1
mofetil,primary,1
melphalan,ewing,1
melphalan,',1
melphalan,s,1
melphalan,sarcoma,1
chemotherapy,radiation,1
chemotherapy,myelopathy,1
chemotherapy,ewing,1
gemcitabine,tamponade,1
gemcitabine,carcinoma,1
gemcitabine,reaction,1
mycophenolate,primary,1
mycophenolate,cns,1
mycophenolate,lymphoma,1
mycophenolate,myasthenia,1
mycophenolate,gravis,1
noradrenaline,hypotensive,1
noradrenaline,shock,1
desferrioxamine,haemosiderosis,1
triamcinolone,of,1
levodopa,hyperactivity,1
levodopa,flexor,1
levodopa,spasms,1
levodopa,rls,1
infliximab,membranous,1
infliximab,nephropathy,1
linezolid,dyserythropoiesis,1
linezolid,toxicity,1
chloramphenicol,dyserythropoiesis,1
chloramphenicol,toxicity,1
linezolid,dyserythropoietic,1
linezolid,anaemia,1
linezolid,myelotoxicity,1
chloramphenicol,dyserythropoietic,1
chloramphenicol,anaemia,1
levodopa,syndrome,1
levodopa,legs,1
levodopa,restless,1
hydrochloride,dystrophy,1
triamcinolone,age,1
triamcinolone,-,1
triamcinolone,related,1
ritodrine,tocolysis,1
hydrochloride,tocolysis,1
hydrochloride,myotonic,1
-,rhabdomyolysis,1
immunoglobulin,reaction,1
-,myotonic,1
-,dystrophy,1
epinephrine,overdose,1
immunoglobulin,myocardial,1
immunoglobulin,ischemia,1
immunoglobulin,allergic,1
gemcitabine,and,1
gemcitabine,breast,1
gemcitabine,gastrointestinal,1
mtx,syndrome,1
mtx,stroke,1
mtx,like,1
mtx,leukoencephalopathy,1
lithium,ards,1
amantadine,dyskinetic,1
l,dyskinetic,1
-,dyskinetic,1
levodopa,dyskinesia,1
amantadine,dyskinesia,1
triazolam,eating,1
triazolam,disorder,1
triazolam,amnesia,1
interferon,chc,1
alpha,chc,1
ribavirin,chc,1
methotrexate,stroke,1
mtx,neurological,1
gemcitabine,bleeding,1
mtx,central,1
beta,relapsing,1
beta,remitting,1
beta,musculoskeletal,1
beta,manifestations,1
tmp,symptom,1
/,symptom,1
smx,symptom,1
tmp,aseptic,1
/,aseptic,1
smx,aseptic,1
corticosteroid,anti,1
corticosteroid,-,1
corticosteroid,phospholipid,1
corticosteroid,syndrome,1
corticosteroid,nocardiosis,1
chemotherapy,neutropenic,1
chemotherapy,testicular,1
nedaplatin,neutropenic,1
nedaplatin,colitis,1
sumatriptan,subarachnoid,1
sumatriptan,haemorrhage,1
sumatriptan,sah,1
sumatriptan,cerebral,1
risperidone,diabetic,1
risperidone,ketoacidosis,1
trimethoprim,fever,1
trimethoprim,skin,1
trimethoprim,eruptions,1
trimethoprim,cervical,1
trimethoprim,lymphadenopathy,1
trimethoprim,hepatosplenomegaly,1
trimethoprim,lymphocytosis,1
trimethoprim,eosinophilia,1
(,fever,1
sumatriptan,symptom,1
hcq,rash,1
hcq,hypersensitivity,1
cinacalcet,hypercalcemia,1
nedaplatin,testicular,1
nedaplatin,cancer,1
irinotecan,neutropenic,1
irinotecan,colitis,1
irinotecan,testicular,1
irinotecan,cancer,1
cinacalcet,-,1
bcg,lesions,1
corticosteroids,interstitial,1
chemotherapy,ncse,1
bcg,cutaneous,1
bcg,mycobacterial,1
bcg,infection,1
bcg,tuberculous,1
-,manifestations,1
-,musculoskeletal,1
-,rrms,1
ritonavir,mania,1
furosemide,symptom,1
torsemide,pancreatitis,1
heparin,the,1
heparin,inferior,1
heparin,vena,1
heparin,cava,1
heparin,ivc,1
prostaglandin,antral,1
prostaglandin,hyperplasia,1
e1,antral,1
e1,hyperplasia,1
cyclosporine,leukoencephalopathy,1
cyclosporine,thrombocytopenia,1
cyclosporine,headache,1
cyclosporine,seizure,1
hydroxylapatite,reaction,1
hydroxylapatite,granulomatous,1
calcium,reaction,1
calcium,urinary,1
methotrexate,nephropathy,1
methotrexate,nephrotoxic,1
calcium,of,1
calcium,the,1
calcium,mucosa,1
calcium,stress,1
calcium,incontinence,1
calcium,granulomatous,1
hydroxylapatite,of,1
hydroxylapatite,the,1
hydroxylapatite,mucosa,1
hydroxylapatite,stress,1
hydroxylapatite,urinary,1
hydroxylapatite,incontinence,1
lopinavir,mania,1
valproic,mania,1
-,remitting,1
acid,mania,1
ifn,patellar,1
ifn,bursitis,1
-,pre,1
-,patellar,1
beta,autoimmune,1
beta,thyroid,1
beta,disease,1
beta,pre,1
beta,patellar,1
ifn,relapsing,1
ifn,remitting,1
ifn,rrms,1
ifn,musculoskeletal,1
ifn,manifestations,1
-,relapsing,1
ifn,pre,1
beta,monoarthritis,1
-,monoarthritis,1
valproic,disorder,1
vpa,mania,1
lopinavir,bipolar,1
lopinavir,disorder,1
ritonavir,bipolar,1
ritonavir,disorder,1
valproic,bipolar,1
acid,bipolar,1
ifn,monoarthritis,1
acid,disorder,1
acetonide,cataract,1
corticosteroids,cataract,1
interferon,arthritis,1
interferon,bursitis,1
ifn,arthritis,1
melphalan,myelopathy,1
busulfan,sarcoma,1
2a,edema,1
acid,cancer,1
acid,metastases,1
risperidone,td,1
risperidone,limb,1
risperidone,orofacial,1
sda,rd,1
sda,td,1
botulinum,dysfunction,1
toxin,dysfunction,1
type,dysfunction,1
b,dysfunction,1
enalapril,hypertension,1
cerivastatin,weakness,1
cerivastatin,pain,1
cbdca,reactions,1
cbdca,cardiac,1
acid,bone,1
acid,prostate,1
tuberculous,neuritis,1
zoledronic,metastases,1
drugs,neuritis,1
ethambutol,neuritis,1
flucloxacillin,liver,1
flucloxacillin,injury,1
flucloxacillin,fulminant,1
zoledronic,carpopedal,1
zoledronic,spasm,1
zoledronic,bronchospasm,1
acid,carpopedal,1
acid,spasm,1
acid,bronchospasm,1
zoledronic,hypocalcaemia,1
zoledronic,prostate,1
zoledronic,cancer,1
zoledronic,bone,1
cbdca,arrest,1
cbdca,apnea,1
cbdca,eruptions,1
cbdca,hypotension,1
mmf,bone,1
mmf,marrow,1
mmf,toxicity,1
anti,thrombocytopenia,1
igiv,thrombocytopenia,1
immune,intravascular,1
immune,coagulation,1
immune,acute,1
immune,hemoglobinemia,1
immune,hemoglobinuria,1
immune,immune,1
immune,thrombocytopenic,1
immune,purpura,1
globulin,intravascular,1
globulin,coagulation,1
mofetil,neutropenia,1
mycophenolate,neutropenia,1
raloxifene,uterus,1
fluphenazine,nms,1
cbdca,tachycardia,1
paclitaxel,hypersensitivity,1
drug,cholestasis,1
cyclosporine,cholestasis,1
fentanyl,sciatic,1
fentanyl,pain,1
drug,corneal,1
raloxifene,the,1
drug,endothelial,1
drug,deposits,1
raloxifene,osteoporosis,1
raloxifene,prevention,1
raloxifene,mullerian,1
raloxifene,of,1
drugs,optic,1
tuberculous,optic,1
busulfan,s,1
inhibitor,pemphigus,1
thalidomide,axonal,1
thalidomide,myxopapillary,1
thalidomide,ependymoma,1
thalidomide,crohn,1
thalidomide,',1
thalidomide,s,1
thalidomide,disease,1
thalidomide,aphthous,1
thalidomide,ulceration,1
cis,bmtn,1
-,bmtn,1
retinoic,bmtn,1
acid,bmtn,1
retinoic,nephropathy,1
imiquimod,infection,1
thalidomide,sensorimotor,1
enzyme,pemphigus,1
-,neuritis,1
converting,pemphigus,1
valproate,tonic,1
valproate,-,1
valproate,clonic,1
clozapine,treatment,1
rofecoxib,colitis,1
rofecoxib,gastrointestinal,1
rofecoxib,symptoms,1
rofecoxib,inflammatory,1
rofecoxib,bowel,1
rofecoxib,disease,1
rofecoxib,ibd,1
enalapril,pemphigus,1
drug,pemphigus,1
angiotensin,pemphigus,1
-,pemphigus,1
quetiapine,myoclonic,1
quetiapine,jerks,1
temozolomide,myelodysplastic,1
temozolomide,syndrome,1
propylthiouracil,hearing,1
propylthiouracil,loss,1
ptu,graves,1
ptu,',1
ptu,disease,1
ptu,vertigo,1
corticosteroid,hearing,1
corticosteroid,impairment,1
corticosteroid,tinnitus,1
azathioprine,hearing,1
