Drug,Symptom,Count
nevirapine,infected,1
antipsychotic,td,1
nevirapine,hiv,1
anti,asthenozoospermia,1
-,asthenozoospermia,1
epileptic,[cls],1
epileptic,symptom,1
epileptic,asthenozoospermia,1
carbamazepine,asthenozoospermia,1
nevirapine,hepatotoxicity,1
rosiglitazone,dyslipidemia,1
all,scrotal,1
all,ulceration,1
-,scrotal,1
rosiglitazone,diabetic,1
[cls],itching,1
sertraline,itching,1
[cls],itch,1
sertraline,itch,1
inhibitor,disease,1
flupirtine,hyperexcitability,1
[cls],hyperexcitability,1
sertraline,rash,1
drug,outer,1
methylprednisolone,outer,1
methylprednisolone,retinal,1
methylprednisolone,necrosis,1
sertraline,skin,1
fluoxetine,rash,1
drug,itch,1
azathioprine,drug,1
azathioprine,eruption,1
aza,drug,1
aza,eruption,1
aza,systemic,1
aza,scleroderma,1
aza,polymyositis,1
fluoxetine,skin,1
fluoxetine,itch,1
inflammatory,acute,1
anti,pyrexia,1
anti,ulcerations,1
anti,mucosal,1
metaraminol,[cls],1
methotrexate,epstein,1
methotrexate,barr,1
methotrexate,associated,1
epinephrine,anaphylaxis,1
ribavirin,anemia,1
rofecoxib,epstein,1
ribavirin,malaise,1
rofecoxib,barr,1
rofecoxib,associated,1
rofecoxib,lymphoproliferative,1
rofecoxib,disorder,1
rofecoxib,rheumatoid,1
2a,anemia,1
drug,ulcerations,1
drug,pyrexia,1
2a,malaise,1
-,malaise,1
alpha,malaise,1
mtx,pancytopenia,1
mtx,vomiting,1
ptu,encephalopathy,1
metaraminol,symptom,1
metaraminol,anaphylaxis,1
chemotherapy,hepatic,1
busulfan,thrombosis,1
busulfan,hepatic,1
busulfan,veno,1
busulfan,-,1
busulfan,occlusive,1
busulfan,disease,1
chemotherapy,veno,1
drug,pvt,1
busulfan,pvt,1
chemotherapy,thrombosis,1
glatiramer,lipoatrophy,1
verapamil,weakness,1
verapamil,myasthenic,1
verapamil,gravis,1
verapamil,myasthenia,1
[cls],myasthenic,1
copaxone,lipoatrophy,1
amiodarone,fulminant,1
copaxone,panniculitis,1
acetate,lipoatrophy,1
interferon,malaise,1
mtx,jaundice,1
mtx,mucosal,1
",",diarrhea,1
steroidal,jaundice,1
steroidal,mucosal,1
steroidal,ulcerations,1
steroidal,pyrexia,1
",",acute,1
",",renal,1
",",failure,1
",",pancytopenia,1
",",vomiting,1
",",jaundice,1
steroidal,vomiting,1
",",mucosal,1
",",ulcerations,1
",",pyrexia,1
anti,renal,1
anti,failure,1
anti,pancytopenia,1
anti,vomiting,1
anti,diarrhea,1
anti,jaundice,1
steroidal,diarrhea,1
steroidal,pancytopenia,1
mtx,ulcerations,1
non,jaundice,1
mtx,pyrexia,1
non,[cls],1
pegylated,anemia,1
non,acute,1
non,renal,1
non,failure,1
non,pancytopenia,1
non,vomiting,1
non,diarrhea,1
non,mucosal,1
steroidal,failure,1
non,ulcerations,1
non,pyrexia,1
pegylated,malaise,1
2a,disease,1
2a,celiac,1
-,celiac,1
alpha,celiac,1
steroidal,acute,1
steroidal,renal,1
trans,scrotal,1
trans,ulceration,1
retinoic,scrotal,1
[cls],anaplastic,1
il,cell,1
il,renal,1
il,anemia,1
2b,livedo,1
2b,reticularis,1
2b,melanoma,1
steroid,carcinoma,1
steroid,cell,1
steroid,renal,1
propylthiouracil,graves,1
propylthiouracil,',1
propylthiouracil,disease,1
propylthiouracil,ototoxicity,1
steroid,anemia,1
propylthiouracil,sensorineural,1
propylthiouracil,hearing,1
propylthiouracil,loss,1
interleukin,renal,1
drug,vertigo,1
interleukin,anemia,1
ptu,vertigo,1
il,carcinoma,1
2,carcinoma,1
ifn,anemia,1
tmz,[cls],1
drug,mds,1
drug,anaplastic,1
drug,clotting,1
alpha,carcinoma,1
alpha,cell,1
temozolomide,mds,1
temozolomide,anemia,1
temozolomide,anaplastic,1
temozolomide,astrocytoma,1
tmz,symptom,1
ifn,renal,1
tmz,t,1
tmz,-,1
tmz,mds,1
tmz,anemia,1
tmz,anaplastic,1
tmz,astrocytoma,1
ifn,carcinoma,1
ifn,cell,1
penicillin,neutropenia,1
[cls],tinnitus,1
corticosteroid,hearing,1
corticosteroid,impairment,1
acid,spasm,1
prostaglandin,anomalies,1
drug,carpopedal,1
prostaglandin,heart,1
prostaglandin,congenital,1
antibiotic,infections,1
zoledronic,carpopedal,1
zoledronic,spasm,1
zoledronic,bronchospasm,1
acid,carpopedal,1
acid,bronchospasm,1
[cls],carpopedal,1
antibiotic,infection,1
antibiotic,line,1
zoledronic,hypocalcaemia,1
zoledronic,prostate,1
zoledronic,cancer,1
zoledronic,bone,1
zoledronic,metastases,1
antibiotic,anemia,1
acid,prostate,1
e1,congenital,1
flucloxacillin,fulminant,1
corticosteroid,tinnitus,1
drugs,neuritis,1
azathioprine,hearing,1
azathioprine,impairment,1
azathioprine,tinnitus,1
anti,optic,1
anti,neuritis,1
tuberculous,symptom,1
tuberculous,optic,1
tuberculous,neuritis,1
drugs,optic,1
ethambutol,neuritis,1
e1,heart,1
infliximab,multiplex,1
infliximab,mononeuritis,1
infliximab,peripheral,1
drug,multiplex,1
infliximab,sensory,1
ciprofloxacin,nephrotoxicity,1
flucloxacillin,liver,1
flucloxacillin,injury,1
e1,anomalies,1
[cls],astrocytoma,1
[cls],mds,1
retinoic,ulceration,1
temozolomide,glioma,1
capecitabine,peripheral,1
rofecoxib,gastrointestinal,1
rofecoxib,symptoms,1
cap,paresthesias,1
rofecoxib,inflammatory,1
rofecoxib,bowel,1
rofecoxib,disease,1
rofecoxib,ibd,1
cap,extremity,1
cap,upper,1
cap,and,1
cap,perioral,1
drug,perioral,1
cap,neuropathy,1
cap,peripheral,1
enalapril,pemphigus,1
angiotensin,pemphigus,1
-,pemphigus,1
converting,pemphigus,1
enzyme,pemphigus,1
inhibitor,pemphigus,1
rofecoxib,colitis,1
capecitabine,neuropathy,1
clozapine,treatment,1
drug,lipoproteinemia,1
acid,scrotal,1
acid,ulceration,1
antibiotic,ulcer,1
rosiglitazone,lipoproteinemia,1
rosiglitazone,alpha,1
drug,promyleocytic,1
atra,scrotal,1
rosiglitazone,hypo,1
atra,promyleocytic,1
drug,alpha,1
[cls],hypo,1
clozapine,tonic,1
drug,hypo,1
clozapine,clonic,1
[cls],lipoproteinemia,1
valproate,tonic,1
valproate,-,1
valproate,clonic,1
[cls],alpha,1
drug,treatment,1
thalidomide,proximal,1
thalidomide,weakness,1
[cls],axonal,1
ra,symptom,1
drug,bmtn,1
cis,bmtn,1
-,bmtn,1
retinoic,bmtn,1
acid,bmtn,1
cidofovir,symptom,1
cidofovir,[cls],1
retinoic,nephropathy,1
ra,[cls],1
imiquimod,infection,1
carmustine,edema,1
ganciclovir,infection,1
ganciclovir,cmv,1
quetiapine,myoclonic,1
quetiapine,jerks,1
warfarin,haemorrhage,1
warfarin,symptoms,1
drug,myelodysplastic,1
temozolomide,myelodysplastic,1
temozolomide,syndrome,1
[cls],bmtn,1
carmustine,cerebral,1
[cls],myxopapillary,1
thalidomide,ependymoma,1
[cls],ependymoma,1
[cls],aphthous,1
drug,axonal,1
drug,myxopapillary,1
drug,ependymoma,1
fluorouracil,neuropathy,1
thalidomide,sensorimotor,1
thalidomide,axonal,1
thalidomide,myxopapillary,1
thalidomide,crohn,1
carmustine,glioma,1
thalidomide,',1
thalidomide,s,1
thalidomide,disease,1
thalidomide,aphthous,1
thalidomide,ulceration,1
fluorouracil,peripheral,1
cidofovir,infection,1
cidofovir,cmv,1
carmustine,malignant,1
itraconazole,bladder,1
itraconazole,ptosis,1
itraconazole,absence,1
amifostine,sepsis,1
loop,pancreatitis,1
amifostine,rash,1
diuretic,pancreatitis,1
sulfonamide,pancreatitis,1
amifostine,neutropenia,1
torsemide,[cls],1
torsemide,symptom,1
torsemide,pancreatitis,1
amifostine,fevers,1
[cls],inferior,1
[cls],vena,1
[cls],cava,1
drug,inferior,1
drug,vena,1
drug,cava,1
heparin,the,1
heparin,inferior,1
heparin,vena,1
heparin,cava,1
drug,ivc,1
heparin,ivc,1
loop,symptom,1
loop,[cls],1
furosemide,cardiomyopathy,1
sulfa,symptom,1
hydroxylapatite,stress,1
hydroxylapatite,urinary,1
hydroxylapatite,incontinence,1
propecia,cataract,1
calcium,granulomatous,1
calcium,reaction,1
hydroxylapatite,granulomatous,1
hydroxylapatite,reaction,1
sulfa,[cls],1
sulfa,cardiomyopathy,1
pantoprazole,malaise,1
propecia,symptom,1
propecia,[cls],1
trimethoprim,cardiomyopathy,1
/,cardiomyopathy,1
drug,opacity,1
drug,subcapsular,1
omeprazole,ain,1
sulfamethoxazole,cardiomyopathy,1
[cls],ain,1
drug,hitts,1
drug,fevers,1
itraconazole,deep,1
[cls],fevers,1
[cls],thrombocytopeniairation,1
drug,thrombocytopeniairation,1
cyclosporine,sle,1
cyclosporine,thrombocytopeniairation,1
cyclosporine,headache,1
cyclosporine,seizure,1
antibiotic,disorders,1
antibiotic,pigmentary,1
tetracycline,disorders,1
lopinavir,mania,1
ritonavir,mania,1
valproic,mania,1
acid,mania,1
vpa,mania,1
tetracycline,pigmentary,1
lopinavir,bipolar,1
lopinavir,disorder,1
ritonavir,bipolar,1
ritonavir,disorder,1
valproic,bipolar,1
valproic,disorder,1
cyclosporine,thrombocytopenia,1
minocycline,pigmentary,1
minocycline,disorders,1
ciprofloxacin,toxic,1
amifostine,neck,1
amifostine,and,1
amifostine,head,1
ciprofloxacin,ten,1
ciprofloxacin,erythematosus,1
ciprofloxacin,lupus,1
ciprofloxacin,systemic,1
ciprofloxacin,necrolysis,1
ciprofloxacin,epidermal,1
[cls],antral,1
cyclosporine,leukoencephalopathy,1
drug,antral,1
prostaglandin,antral,1
prostaglandin,hyperplasia,1
e1,antral,1
e1,hyperplasia,1
cyclosporine,symptoms,1
cisplatin,symptoms,1
tacrolimus,symptoms,1
minocycline,vulgaris,1
hydroxylapatite,mucosa,1
drug,scleromyxedema,1
hydroxylapatite,the,1
hydroxylapatite,of,1
gemtuzumab,symptom,1
gemtuzumab,ards,1
ozogamicin,[cls],1
ozogamicin,symptom,1
ozogamicin,ards,1
okt3,[cls],1
okt3,symptom,1
okt3,ards,1
drug,lympho,1
drug,proliferative,1
drug,aortic,1
drug,dissecting,1
warfarin,haemorrhagic,1
drug,haemorrhagic,1
[cls],haemorrhagic,1
methotrexate,pregnancy,1
methotrexate,ectopic,1
drug,pleuritic,1
rituximab,dyspnea,1
rituximab,hypoxemia,1
rituximab,pleuritic,1
gemtuzumab,[cls],1
infliximab,ards,1
antibodies,ards,1
penicillin,chills,1
g,illness,1
g,jhr,1
g,neurosyphilis,1
drug,jarisch,1
drug,herxheimer,1
penicillin,jarisch,1
penicillin,herxheimer,1
lisinopril,cutaneous,1
penicillin,headache,1
steroid,vasculitis,1
antibodies,symptom,1
steroid,cutaneous,1
warfarin,aneurysm,1
warfarin,aortic,1
warfarin,thoracic,1
warfarin,dissecting,1
monoclonal,[cls],1
monoclonal,symptom,1
monoclonal,ards,1
antibodies,[cls],1
rituximab,chest,1
rituximab,pain,1
steroids,itp,1
beta,monoclonal,1
1a,monoclonal,1
1a,scleromyxedema,1
-,gammopathy,1
methotrexate,nephropathy,1
methotrexate,nephrotoxic,1
-,monoclonal,1
-,scleromyxedema,1
beta,gammopathy,1
drug,stress,1
calcium,of,1
methylphenidate,rash,1
calcium,the,1
beta,scleromyxedema,1
calcium,mucosa,1
calcium,stress,1
calcium,urinary,1
calcium,incontinence,1
interferon,gammopathy,1
interferon,monoclonal,1
interferon,scleromyxedema,1
1a,gammopathy,1
gemcitabine,bleeding,1
steroids,acute,1
[cls],pregnancy,1
steroids,respiratory,1
steroids,distress,1
drug,ectopic,1
steroids,ards,1
immunoglobulin,itp,1
immunoglobulin,respiratory,1
immunoglobulin,distress,1
immunoglobulin,ards,1
rituximab,itp,1
[cls],ectopic,1
gemcitabine,gastrointestinal,1
methylphenidate,scrotum,1
bisphosphonate,renal,1
bisphosphonate,impairment,1
methylphenidate,the,1
methylphenidate,of,1
drug,scrotum,1
gemcitabine,and,1
gemcitabine,breast,1
[cls],scrotum,1
acid,bipolar,1
acid,disorder,1
drug,pigmentary,1
amantadine,dyskinesia,1
irinotecan,testicular,1
irinotecan,cancer,1
drug,hpth,1
cinacalcet,[cls],1
cinacalcet,symptom,1
cinacalcet,hypercalcemia,1
cinacalcet,hpth,1
cinacalcet,-,1
cinacalcet,ii,1
corticosteroids,interstitial,1
deoxyadenosine,[cls],1
chloro,lymphoma,1
chloro,hodgkin,1
chemotherapy,ncse,1
chloro,-,1
chloro,non,1
[cls],epileptic,1
[cls],convulsive,1
[cls],activity,1
chloro,disease,1
ifosfamide,epileptic,1
irinotecan,colitis,1
irinotecan,neutropenic,1
irinotecan,symptom,1
alpha,chc,1
deoxyadenosine,non,1
deoxyadenosine,disease,1
triazolam,eating,1
triazolam,disorder,1
drug,bingeing,1
triazolam,bingeing,1
triazolam,amnesia,1
drug,chc,1
interferon,chc,1
ribavirin,chc,1
irinotecan,[cls],1
chemotherapy,neutropenic,1
deoxyadenosine,castleman,1
deoxyadenosine,symptom,1
nedaplatin,[cls],1
nedaplatin,symptom,1
nedaplatin,neutropenic,1
nedaplatin,colitis,1
nedaplatin,testicular,1
nedaplatin,cancer,1
ifosfamide,disorder,1
ifosfamide,convulsive,1
ifosfamide,activity,1
trimethoprim,eruptions,1
tacalcitol,hypercalciuria,1
drug,hepatosplenomegaly,1
trimethoprim,bronchial,1
trimethoprim,asthma,1
tacalcitol,hypertension,1
trimethoprim,enteritis,1
tacalcitol,psoriasis,1
trimethoprim,fever,1
trimethoprim,skin,1
trimethoprim,cervical,1
risperidone,ketoacidosis,1
trimethoprim,lymphadenopathy,1
trimethoprim,hepatosplenomegaly,1
trimethoprim,lymphocytosis,1
trimethoprim,eosinophilia,1
(,bronchial,1
drug,hypercalciuria,1
diuretics,psoriasis,1
(,enteritis,1
(,pneumonia,1
tacalcitol,hypercalcemia,1
risperidone,diabetic,1
chloro,castleman,1
2,non,1
drug,mycobacterial,1
2,lymphoma,1
2,hodgkin,1
bcg,cutaneous,1
bcg,mycobacterial,1
bcg,infection,1
2,-,1
bcg,tuberculous,1
bcg,lesions,1
hcq,hypersensitivity,1
thiazide,hypertension,1
hcq,rash,1
drug,sah,1
2,castleman,1
drug,castleman,1
sumatriptan,subarachnoid,1
sumatriptan,haemorrhage,1
sumatriptan,sah,1
thiazide,hypercalciuria,1
sumatriptan,cerebral,1
drug,eating,1
levodopa,dyskinesia,1
acetonide,cataract,1
deoxyadenosine,-,1
-,pre,1
-,patellar,1
beta,autoimmune,1
beta,thyroid,1
beta,disease,1
beta,pre,1
drug,sympathetic,1
beta,patellar,1
drug,relapsing,1
drug,remitting,1
drug,reflex,1
ifn,relapsing,1
ifn,remitting,1
steroid,complication,1
steroid,osteoarticular,1
ifn,rrms,1
ifn,musculoskeletal,1
ifn,manifestations,1
-,relapsing,1
-,remitting,1
-,rrms,1
ifn,bursitis,1
ifn,patellar,1
tacrolimus,reflex,1
drug,ciliochoroidal,1
corticosteroids,cataract,1
doxycycline,vulgaris,1
interferon,bursitis,1
doxycycline,acne,1
topiramate,epilepsy,1
topiramate,acute,1
topiramate,effusion,1
topiramate,ciliochoroidal,1
ifn,arthritis,1
[cls],ciliochoroidal,1
ifn,pre,1
tacrolimus,dystrophy,1
tacrolimus,sympathetic,1
[cls],monoarthritis,1
drug,monoarthritis,1
ifn,monoarthritis,1
-,monoarthritis,1
beta,monoarthritis,1
drug,pre,1
drug,patellar,1
-,musculoskeletal,1
-,manifestations,1
beta,relapsing,1
mtx,like,1
corticosteroid,syndrome,1
corticosteroid,nocardiosis,1
phenytoin,lesions,1
mtx,central,1
mtx,neurological,1
mtx,syndrome,1
phenytoin,skin,1
methotrexate,stroke,1
mtx,stroke,1
mtx,leukoencephalopathy,1
corticosteroid,-,1
[cls],ards,1
lithium,ards,1
[cls],dyskinetic,1
amantadine,dyskinetic,1
l,dyskinetic,1
deoxyadenosine,lymphoma,1
-,dyskinetic,1
deoxyadenosine,hodgkin,1
dopa,dyskinetic,1
corticosteroid,phospholipid,1
corticosteroid,anti,1
beta,remitting,1
anticalcineurinic,osteoarticular,1
beta,musculoskeletal,1
beta,manifestations,1
steroid,rsds,1
tacrolimus,complication,1
tacrolimus,osteoarticular,1
cya,complication,1
cya,osteoarticular,1
cya,rsds,1
anticalcineurinic,complication,1
anticalcineurinic,rsds,1
drug,nocardiosis,1
anticalcineurinic,symptom,1
anticalcineurinic,[cls],1
phenytoin,multiforme,1
phenytoin,erythema,1
tmp,aseptic,1
/,aseptic,1
smx,aseptic,1
drug,anti,1
drug,phospholipid,1
g,defining,1
g,-,1
g,aids,1
pergolide,symptom,1
melphalan,sarcoma,1
chemotherapy,radiation,1
chemotherapy,myelopathy,1
chemotherapy,ewing,1
bimatoprost,conjunctival,1
latanoprost,hyperemia,1
latanoprost,conjunctival,1
gemcitabine,tamponade,1
drug,hyperemia,1
clozapine,stroke,1
gemcitabine,reaction,1
gemcitabine,lymphoma,1
clozapine,heat,1
drug,mm,1
clozapine,heatstroke,1
mycophenolate,primary,1
mycophenolate,cns,1
mycophenolate,lymphoma,1
mycophenolate,myasthenia,1
mycophenolate,gravis,1
mofetil,primary,1
melphalan,s,1
melphalan,',1
melphalan,ewing,1
risperidone,mood,1
pergolide,fibrosis,1
pergolide,parkinson,1
pergolide,disease,1
cell,[cls],1
red,episode,1
red,hemolytic,1
red,symptom,1
red,[cls],1
risperidone,psychotic,1
risperidone,psychosis,1
melphalan,myelopathy,1
bimatoprost,hyperemia,1
drug,ewing,1
busulfan,radiation,1
busulfan,myelopathy,1
busulfan,ewing,1
busulfan,',1
busulfan,s,1
busulfan,sarcoma,1
melphalan,radiation,1
mofetil,cns,1
mofetil,lymphoma,1
mofetil,myasthenia,1
propofol,[cls],1
s,flashes,1
s,hot,1
s,[cls],1
bellamine,flashes,1
bellamine,hot,1
bellamine,[cls],1
drug,flashes,1
drug,hot,1
propofol,syndrome,1
s,symptoms,1
(,flashes,1
propofol,acute,1
s,menopausal,1
bellamine,symptoms,1
bellamine,menopausal,1
irbesartan,hypotensive,1
noradrenaline,[cls],1
noradrenaline,symptom,1
noradrenaline,angio,1
noradrenaline,-,1
(,hot,1
belladonna,hot,1
mofetil,gravis,1
alkaloids,hot,1
[cls],primary,1
drug,heatstroke,1
[cls],prolonged,1
phenobarbital,flashes,1
phenobarbital,hot,1
ergotamine,flashes,1
baclofen,prolonged,1
ergotamine,hot,1
alkaloids,flashes,1
[cls],autonomic,1
steroids,eosinophilia,1
[cls],instability,1
drug,autonomic,1
drug,instability,1
baclofen,autonomic,1
baclofen,instability,1
baclofen,infection,1
alkaloids,syndrome,1
alkaloids,hypersensitivity,1
belladonna,flashes,1
pergolide,pleuropulmonary,1
dopamine,disease,1
noradrenaline,hypotensive,1
dopamine,parkinson,1
drug,demented,1
quetiapine,dka,1
quetiapine,dm,1
quetiapine,demented,1
drug,leukostasis,1
all,pulmonary,1
all,leukostasis,1
-,leukostasis,1
trans,pulmonary,1
trans,leukostasis,1
retinoic,pulmonary,1
retinoic,leukostasis,1
acid,pulmonary,1
acid,leukostasis,1
[cls],eruptive,1
[cls],epidermoid,1
[cls],cysts,1
ampicillin,sepsis,1
ampicillin,coli,1
ampicillin,escherichia,1
imiquimod,eruptive,1
drug,dm,1
drug,dka,1
[cls],demented,1
drug,sinusitis,1
itraconazole,reflexes,1
itraconazole,paralysis,1
heparin,hematoma,1
itraconazole,lower,1
heparin,esophageal,1
itraconazole,weakness,1
itraconazole,upper,1
itraconazole,toxicities,1
vincristine,toxicities,1
antibiotics,sepsis,1
[cls],dm,1
pseudoephedrine,sinusitis,1
drug,avm,1
phenylpropanolamine,intracerebral,1
phenylpropanolamine,hemorrhage,1
phenylpropanolamine,avm,1
pseudoephedrine,vascular,1
antibiotics,coli,1
antibiotics,escherichia,1
[cls],dka,1
drug,coli,1
drug,escherichia,1
drug,comedones,1
lamivudine,dystonia,1
clioquinol,retrograde,1
rbc,symptom,1
rbc,[cls],1
cell,episode,1
sodium,knee,1
cell,hemolytic,1
corticosteroids,knee,1
cell,symptom,1
hyaluronate,septic,1
drug,adr,1
drug,retrograde,1
antipsychotic,adr,1
drugs,adr,1
lamivudine,adr,1
drug,adrs,1
lamivudine,dystonic,1
lamivudine,reactions,1
lamivudine,adrs,1
dopamine,pleuropulmonary,1
dopamine,fibrosis,1
rbc,hemolytic,1
rbc,episode,1
imiquimod,comedones,1
iron,damage,1
chemotherapy,neurotoxicity,1
methotrexate,retention,1
methotrexate,urinary,1
fluoxetine,neurological,1
methotrexate,back,1
fluoxetine,cardiovascular,1
methotrexate,encephalomyelitis,1
drug,encephalomyelitis,1
iron,hepatocellular,1
[cls],encephalomyelitis,1
[cls],retrograde,1
methotrexate,neurotoxic,1
sucrose,hepatocellular,1
sucrose,damage,1
iron,toxicity,1
sucrose,toxicity,1
drug,amnestic,1
clioquinol,amnestic,1
clioquinol,episode,1
oxaliplatin,episode,1
noradrenaline,oedema,1
noradrenaline,shock,1
penicillin,neurosyphilis,1
fluoxetine,rem,1
drug,occipital,1
1a,rrms,1
interferon,nephrosis,1
phenylpropanolamine,infarcts,1
interferons,[cls],1
interferons,symptom,1
interferons,renal,1
interferons,toxicity,1
interferons,ms,1
phenylpropanolamine,cerebral,1
capecitabine,multifocal,1
drug,reactive,1
[cls],bull,1
venlafaxine,reactive,1
venlafaxine,depression,1
quinacrine,malaria,1
sertraline,urinary,1
recombinant,thyroid,1
vardenafil,[cls],1
kayexalate,hyperkalaemia,1
vardenafil,paroxysmal,1
interferon,rrms,1
ppa,occipital,1
srl,hepatotoxicity,1
ciprofloxacin,dizziness,1
vancomycin,renal,1
vancomycin,stage,1
vancomycin,end,1
[cls],esrd,1
[cls],stage,1
[cls],end,1
ciprofloxacin,hallucinations,1
ciprofloxacin,seizures,1
ciprofloxacin,headache,1
dofetilide,pulmonary,1
ppa,infarcts,1
dofetilide,edema,1
dofetilide,myocardial,1
ciprofloxacin,effects,1
ciprofloxacin,system,1
[cls],hepatoxicity,1
drug,hepatoxicity,1
ciprofloxacin,nervous,1
ciprofloxacin,central,1
srl,hepatoxicity,1
sulphonate,hypernatraemia,1
sulphonate,symptom,1
drug,abscessus,1
prednisone,immune,1
azathioprine,anaemia,1
prednisone,diabetes,1
prednisone,mellitus,1
prednisone,exocrine,1
prednisone,pancreatic,1
prednisone,insufficiency,1
prednisone,idiopathic,1
prednisone,auto,1
[cls],myelopathy,1
prednisone,haemolytic,1
azathioprine,immune,1
prednisone,anaemia,1
drug,defining,1
drug,jhr,1
drug,neurosyphilis,1
penicillin,aids,1
lisinopril,vasculitis,1
penicillin,defining,1
penicillin,illness,1
penicillin,jhr,1
azathioprine,haemolytic,1
azathioprine,-,1
infliximab,with,1
senna,constipation,1
polystyrene,hypernatraemia,1
infliximab,abscessus,1
sodium,hypernatraemia,1
infliximab,breathing,1
infliximab,disordered,1
senna,liver,1
senna,injury,1
drug,disordered,1
senna,chronic,1
infliximab,apnea,1
azathioprine,auto,1
drug,exocrine,1
infliximab,apneic,1
drug,auto,1
azathioprine,diabetes,1
azathioprine,mellitus,1
azathioprine,exocrine,1
azathioprine,pancreatic,1
azathioprine,insufficiency,1
azathioprine,idiopathic,1
fluoxetine,behavior,1
vancomycin,disease,1
phenobarbital,symptoms,1
fluoxetine,nrem,1
hydrochloride,myotonic,1
hydrochloride,dystrophy,1
drug,muscarinic,1
pilocarpine,xerostomia,1
-,rhabdomyolysis,1
-,myotonic,1
-,dystrophy,1
pilocarpine,toxicity,1
drug,xerostomia,1
epinephrine,overdose,1
[cls],xerostomia,1
nifuroxime,jaundice,1
nifuroxime,symptom,1
nifuroxime,[cls],1
furazolidone,jaundice,1
furazolidone,symptom,1
furazolidone,[cls],1
immunoglobulin,toxicity,1
nitrofurantoin,hepatitis,1
immunoglobulin,myocardial,1
immunoglobulin,ischemia,1
hydrochloride,tocolysis,1
drug,sjogren,1
pilocarpine,overdose,1
triamcinolone,of,1
phenobarbital,menopausal,1
desferrioxamine,congestive,1
desferrioxamine,heart,1
desferrioxamine,liver,1
ergotamine,symptoms,1
ergotamine,menopausal,1
belladonna,symptoms,1
belladonna,menopausal,1
